"Story","Title","Result","Date","Stability","Duration (s)"
"Login Zapatoca - Mi Aguila","Seleccionar boton ingresar sin credenciales de usuario y clave","FAILURE","2022-07-16T17:06:48.9090941-05:00[America/Bogota]","0.0","108.75"
