"Story","Title","Result","Date","Stability","Duration (s)"
"Realizar registro en la plataforma","Registro exitoso en la plantaforma zapatoca-miaguila","SUCCESS","2022-07-17T13:36:33.3239407-05:00[America/Bogota]","0.0","89.58"
