"Story","Title","Result","Date","Stability","Duration (s)"
"Login Zapatoca - Mi Aguila","Ingreso exitoso al portal zapatoca mi aguila","PENDING","2022-07-16T17:25:23.0833968-05:00[America/Bogota]","0.0","0.22"
