"Story","Title","Result","Date","Stability","Duration (s)"
"Login Zapatoca - Mi Aguila","Seleccionar boton ingresar sin credenciales de usuario y clave","FAILURE","2022-07-16T17:37:14.2042439-05:00[America/Bogota]","0.0","30.65"
