"Story","Title","Result","Date","Stability","Duration (s)"
"Realizar registro en la plataforma","Registro exitoso en la plantaforma zapatoca-miaguila","PENDING","2022-07-17T09:56:57.4859206-05:00[America/Bogota]","0.0","0.28"
